console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,total_sales_outlier,na_sales_outlier,jp_sales_outlier,pal_sales_outlier,other_sales_outlier,sales_cluster,log_sales,total_sales_minmax,na_sales_minmax,jp_sales_minmax,pal_sales_minmax,other_sales_minmax,critic_score_zscore,release_year,release_year_bin,na_ratio,jp_ratio,pal_ratio,other_ratio,has_regional_data,publisher_game_count,developer_game_count
PSV,ADVENTURE,NIPPON ICHI SOFTWARE,UNKNOWN,7.5,0.01,0.0,0.01,0.0,0.0,2017-03-23,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2017.0,era_5,0.0,1.0,0.0,0.0,1,22,191
PSP,ADVENTURE,BANDAI NAMCO,BANDAI NAMCO GAMES,7.5,0.03,0.0,0.03,0.0,0.0,2012-09-13,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0,0.014084507042253521,0.0,0.0,0.12180651366298145,2012.0,era_4,0.0,1.0,0.0,0.0,1,167,109
GC,ADVENTURE,UBISOFT,UBISOFT MONTREAL,8.2,0.2,0.15,0.0,0.04,0.01,2004-11-30,0,0,0,0,0,2,0.18232155679395465,0.01177199504337051,0.015368852459016393,0.0,0.005822416302765647,0.004065040650406504,1.1580970383967808,2004.0,era_2,0.7499999999999999,0.0,0.19999999999999998,0.049999999999999996,1,483,87
PSV,ADVENTURE,IMEL,IMEL,7.5,0.01,0.0,0.01,0.0,0.0,2017-07-27,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2017.0,era_5,0.0,1.0,0.0,0.0,1,1,1
WII,ADVENTURE,SEGA,SHINY ENTERTAINMENT,7.5,0.6,0.26,0.0,0.28,0.07,2007-12-04,0,0,0,1,0,0,0.4700036292457356,0.036555142503097895,0.026639344262295084,0.0,0.040756914119359534,0.02845528455284553,0.12180651366298145,2007.0,era_2,0.43333333333333335,0.0,0.46666666666666673,0.11666666666666668,1,302,9
PS4,ADVENTURE,THQ NORDIC,KING ART GAMES,7.5,0.05,0.04,0.0,0.0,0.01,2017-11-28,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.004098360655737705,0.0,0.0,0.004065040650406504,0.12180651366298145,2017.0,era_5,0.7999999999999999,0.0,0.0,0.19999999999999998,1,29,10
DS,ADVENTURE,NAMCO BANDAI,RIZ INC.,7.5,0.02,0.0,0.0,0.02,0.0,2010-11-12,0,0,0,0,0,2,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2010.0,era_4,0.0,0.0,1.0,0.0,1,153,1
DS,ADVENTURE,ATARI,GAME REPUBLIK,7.5,0.22,0.04,0.17,0.0,0.0,2008-11-04,0,0,1,0,0,2,0.1988508587451652,0.01301115241635688,0.004098360655737705,0.07981220657276995,0.0,0.0,0.12180651366298145,2008.0,era_3,0.18181818181818182,0.7727272727272728,0.0,0.0,1,155,1
PSV,ADVENTURE,IDEA FACTORY,IDEA FACTORY,7.5,0.02,0.0,0.02,0.0,0.0,2014-11-13,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2014.0,era_5,0.0,1.0,0.0,0.0,1,90,53
WII,ADVENTURE,KNOWLEDGE ADVENTURE,KNOWLEDGE ADVENTURE INC.,7.5,0.41,0.38,0.0,0.0,0.03,2009-11-17,0,0,0,0,0,0,0.3435897043900769,0.024783147459727387,0.0389344262295082,0.0,0.0,0.012195121951219511,0.12180651366298145,2009.0,era_3,0.926829268292683,0.0,0.0,0.07317073170731707,1,2,1
SAT,ADVENTURE,SEGA,OVERWORKS,7.5,0.55,0.0,0.55,0.0,0.0,1996-09-27,0,0,1,0,0,0,0.4382549309311553,0.03345724907063198,0.0,0.25821596244131456,0.0,0.0,0.12180651366298145,1996.0,era_1,0.0,1.0,0.0,0.0,1,302,2
PSP,ADVENTURE,CYBERFRONT,CYBERFRONT,7.5,0.01,0.0,0.01,0.0,0.0,2009-04-09,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2009.0,era_3,0.0,1.0,0.0,0.0,1,7,5
PS2,ADVENTURE,SUCCESS,SUCCESS,7.5,0.02,0.0,0.02,0.0,0.0,2008-05-15,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,2,7
PC,ADVENTURE,EIDOS INTERACTIVE,CRYSTAL DYNAMICS,7.5,0.01,0.0,0.0,0.01,0.0,2003-12-17,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2003.0,era_1,0.0,0.0,1.0,0.0,1,83,18
PS2,ADVENTURE,MARVELOUS INTERACTIVE,MARVELOUS INTERACTIVE,7.5,0.01,0.0,0.01,0.0,0.0,2008-08-28,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,20,28
PSP,ADVENTURE,GN SOFTWARE,GN SOFTWARE,7.5,0.01,0.0,0.01,0.0,0.0,2008-10-30,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,6,4
PSP,ADVENTURE,NIPPON ICHI SOFTWARE,NIPPON ICHI SOFTWARE,7.5,0.01,0.0,0.01,0.0,0.0,2010-07-29,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,22,40
XB,ADVENTURE,2K GAMES,HIGH VOLTAGE SOFTWARE,7.5,0.02,0.02,0.0,0.0,0.0,2005-11-02,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0020491803278688526,0.0,0.0,0.0,0.12180651366298145,2005.0,era_2,1.0,0.0,0.0,0.0,1,61,34
PS2,ADVENTURE,KARIN ENTERTAINMENT,KARIN ENTERTAINMENT,7.5,0.01,0.0,0.01,0.0,0.0,2008-04-24,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,2,3
PSP,ADVENTURE,BANDAI NAMCO,NAMCO BANDAI GAMES,7.5,0.11,0.0,0.11,0.0,0.0,2012-05-17,0,0,1,0,0,0,0.10436001532424277,0.006195786864931847,0.0,0.051643192488262914,0.0,0.0,0.12180651366298145,2012.0,era_4,0.0,1.0,0.0,0.0,1,167,59
X360,ADVENTURE,ROCKSTAR GAMES,ROCKSTAR NORTH,9.0,2.6,1.08,0.03,1.22,0.27,2009-10-29,1,1,0,1,1,1,1.2809338454620642,0.16047087980173486,0.11065573770491804,0.014084507042253521,0.17758369723435224,0.10975609756097561,2.3424290666639824,2009.0,era_3,0.4153846153846154,0.011538461538461537,0.46923076923076923,0.10384615384615385,1,39,8
PSV,ADVENTURE,5PB,UNKNOWN,7.5,0.02,0.0,0.02,0.0,0.0,2016-10-13,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2016.0,era_5,0.0,1.0,0.0,0.0,1,54,191
DS,ADVENTURE,KONAMI,KONAMI,7.5,0.29,0.0,0.29,0.0,0.0,2008-12-11,0,0,1,0,0,2,0.2546422183735807,0.01734820322180917,0.0,0.13615023474178403,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,372,198
PS,ADVENTURE,THQ,HEAVY IRON STUDIOS,7.5,0.27,0.15,0.0,0.1,0.02,2000-12-04,0,0,0,0,0,0,0.23901690047049992,0.016109045848822806,0.015368852459016393,0.0,0.01455604075691412,0.008130081300813007,0.12180651366298145,2000.0,era_1,0.5555555555555555,0.0,0.37037037037037035,0.07407407407407407,1,350,15
PC,ADVENTURE,CODEMASTERS,TRIUMPH STUDIOS,7.5,0.02,0.0,0.0,0.02,0.0,2007-06-26,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2007.0,era_2,0.0,0.0,1.0,0.0,1,71,3
PSV,ADVENTURE,5PB,5PB. INC.,7.5,0.1,0.04,0.0,0.04,0.02,2015-09-18,0,0,0,0,0,0,0.09531017980432487,0.005576208178438662,0.004098360655737705,0.0,0.005822416302765647,0.008130081300813007,0.12180651366298145,2015.0,era_5,0.39999999999999997,0.0,0.39999999999999997,0.19999999999999998,1,54,19
PS2,ADVENTURE,KONAMI,CLIMAX GROUP,8.0,0.59,0.13,0.01,0.22,0.23,2010-01-19,0,0,0,1,1,0,0.4637340162321401,0.03593556381660471,0.013319672131147542,0.004694835680751174,0.03202328966521106,0.09349593495934959,0.8620140313299818,2010.0,era_4,0.22033898305084748,0.01694915254237288,0.3728813559322034,0.3898305084745763,1,372,30
DS,ADVENTURE,DISNEY INTERACTIVE STUDIOS,DISNEY INTERACTIVE STUDIOS,7.5,0.24,0.21,0.0,0.01,0.02,2009-11-03,0,0,0,0,0,2,0.2151113796169455,0.014250309789343248,0.02151639344262295,0.0,0.0014556040756914118,0.008130081300813007,0.12180651366298145,2009.0,era_3,0.875,0.0,0.04166666666666667,0.08333333333333334,1,89,6
PS4,ADVENTURE,ANUMAN,UNKNOWN,7.5,0.05,0.04,0.0,0.0,0.01,2016-01-01,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.004098360655737705,0.0,0.0,0.004065040650406504,0.12180651366298145,2016.0,era_5,0.7999999999999999,0.0,0.0,0.19999999999999998,1,1,191
PSV,ADVENTURE,IDEA FACTORY,IDEA FACTORY,7.5,0.01,0.0,0.01,0.0,0.0,2017-01-26,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2017.0,era_5,0.0,1.0,0.0,0.0,1,90,53
NS,ADVENTURE,MICROIDS,MICROIDS,7.5,0.02,0.0,0.0,0.02,0.0,2017-10-20,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2017.0,era_5,0.0,0.0,1.0,0.0,1,8,7
PS2,ADVENTURE,PRINCESS SOFT,PRINCESS SOFT,7.5,0.01,0.0,0.01,0.0,0.0,2009-02-26,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2009.0,era_3,0.0,1.0,0.0,0.0,1,4,4
WII,ADVENTURE,ATARI,TELLTALE GAMES,7.5,0.05,0.05,0.0,0.0,0.0,2010-03-09,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.005122950819672132,0.0,0.0,0.0,0.12180651366298145,2010.0,era_4,1.0,0.0,0.0,0.0,1,155,31
DS,ADVENTURE,GUNGHO,GUNGHO WORKS,7.5,0.02,0.0,0.02,0.0,0.0,2008-02-14,0,0,0,0,0,2,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,6,4
DS,ADVENTURE,ALCHEMIST,ALCHEMIST,7.5,0.07,0.0,0.07,0.0,0.0,2008-06-26,0,0,1,0,0,2,0.06765864847381481,0.003717472118959109,0.0,0.03286384976525822,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,18,17
GC,ADVENTURE,THQ,AWE GAMES,5.5,0.5,0.39,0.0,0.1,0.01,2006-10-10,0,0,0,0,0,3,0.4054651081081644,0.030359355638166052,0.039959016393442626,0.0,0.01455604075691412,0.004065040650406504,-2.8390235570050195,2006.0,era_2,0.78,0.0,0.2,0.02,1,350,5
DS,ADVENTURE,TECMO,TECMO,7.5,0.08,0.0,0.08,0.0,0.0,2009-03-05,0,0,1,0,0,2,0.07696104113612832,0.004337050805452294,0.0,0.03755868544600939,0.0,0.0,0.12180651366298145,2009.0,era_3,0.0,1.0,0.0,0.0,1,35,22
WII,ADVENTURE,UBISOFT,UBISOFT,7.5,0.13,0.08,0.0,0.04,0.01,2011-11-01,0,0,0,0,0,0,0.12221763272424921,0.007434944237918217,0.00819672131147541,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2011.0,era_4,0.6153846153846154,0.0,0.3076923076923077,0.07692307692307693,1,483,86
XONE,ADVENTURE,505 GAMES,GIANT SQUID STUDIOS,7.5,0.02,0.02,0.0,0.0,0.0,2017-01-31,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0020491803278688526,0.0,0.0,0.0,0.12180651366298145,2017.0,era_5,1.0,0.0,0.0,0.0,1,48,2
WII,ADVENTURE,UBISOFT,UBISOFT SHANGHAI,6.7,0.11,0.1,0.0,0.0,0.01,2009-09-15,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.010245901639344263,0.0,0.0,0.004065040650406504,-1.0625255146042187,2009.0,era_3,0.9090909090909092,0.0,0.0,0.09090909090909091,1,483,16
PS,ADVENTURE,CAPCOM,CAPCOM,7.5,0.42,0.17,0.1,0.12,0.03,2000-10-24,0,0,1,0,0,0,0.3506568716131694,0.025402726146220574,0.017418032786885248,0.04694835680751174,0.017467248908296942,0.012195121951219511,0.12180651366298145,2000.0,era_1,0.4047619047619048,0.2380952380952381,0.2857142857142857,0.07142857142857142,1,219,155
PSP,ADVENTURE,D3 PUBLISHER,INTENSE,7.5,0.02,0.0,0.02,0.0,0.0,2010-02-04,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,90,2
DS,ADVENTURE,HUDSON ENTERTAINMENT,GAIJINWORKS,5.5,0.1,0.09,0.0,0.0,0.01,2009-06-09,0,0,0,0,0,3,0.09531017980432487,0.005576208178438662,0.009221311475409836,0.0,0.0,0.004065040650406504,-2.8390235570050195,2009.0,era_3,0.8999999999999999,0.0,0.0,0.09999999999999999,1,7,1
X360,ADVENTURE,DISNEY INTERACTIVE STUDIOS,TRAVELLER'S TALES,6.3,0.18,0.16,0.0,0.01,0.01,2008-05-15,0,0,0,0,0,0,0.16551443847757338,0.01053283767038414,0.01639344262295082,0.0,0.0014556040756914118,0.004065040650406504,-1.6546915287378194,2008.0,era_3,0.888888888888889,0.0,0.05555555555555556,0.05555555555555556,1,89,79
XONE,ADVENTURE,MOJANG,TELLTALE GAMES,7.5,0.77,0.46,0.0,0.24,0.07,2015-10-27,0,0,0,1,0,0,0.5709795465857378,0.04708798017348204,0.04713114754098361,0.0,0.034934497816593885,0.02845528455284553,0.12180651366298145,2015.0,era_5,0.5974025974025974,0.0,0.3116883116883117,0.09090909090909091,1,6,31
PS3,ADVENTURE,CRAVE ENTERTAINMENT,SCIENTIFICALLY PROVEN,7.5,0.08,0.07,0.0,0.0,0.01,2011-04-26,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.007172131147540985,0.0,0.0,0.004065040650406504,0.12180651366298145,2011.0,era_4,0.8750000000000001,0.0,0.0,0.125,1,69,1
PSV,ADVENTURE,IDEA FACTORY,UNKNOWN,7.5,0.03,0.0,0.03,0.0,0.0,2016-09-29,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0,0.014084507042253521,0.0,0.0,0.12180651366298145,2016.0,era_5,0.0,1.0,0.0,0.0,1,90,191
GBA,ADVENTURE,THQ,TANTALUS INTERACTIVE,7.5,0.5,0.36,0.0,0.13,0.01,2004-09-13,0,0,0,0,0,2,0.4054651081081644,0.030359355638166052,0.036885245901639344,0.0,0.018922852983988353,0.004065040650406504,0.12180651366298145,2004.0,era_2,0.72,0.0,0.26,0.02,1,350,9
DS,ADVENTURE,THQ,GORILLA SYSTEMS,7.5,0.18,0.16,0.0,0.0,0.01,2008-09-22,0,0,0,0,0,2,0.16551443847757338,0.01053283767038414,0.01639344262295082,0.0,0.0,0.004065040650406504,0.12180651366298145,2008.0,era_3,0.888888888888889,0.0,0.0,0.05555555555555556,1,350,8
PSP,ADVENTURE,NIPPON ICHI SOFTWARE,NIPPON ICHI SOFTWARE,7.5,0.01,0.0,0.01,0.0,0.0,2008-07-24,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,22,40
NS,ADVENTURE,GREY BOX,TEQUILA WORKS,4.5,0.15,0.11,0.0,0.03,0.01,2017-11-21,0,0,0,0,0,3,0.1397619423751587,0.008674101610904586,0.011270491803278689,0.0,0.004366812227074236,0.004065040650406504,-4.31943859233902,2017.0,era_5,0.7333333333333334,0.0,0.2,0.06666666666666667,1,2,4
PS4,ADVENTURE,MASTIFF,"YGGDRAZIL GROUP CO.,LTD",7.5,0.07,0.05,0.0,0.0,0.01,2018-10-16,0,0,0,0,0,0,0.06765864847381481,0.003717472118959109,0.005122950819672132,0.0,0.0,0.004065040650406504,0.12180651366298145,2018.0,era_5,0.7142857142857143,0.0,0.0,0.14285714285714285,1,14,1
3DS,ADVENTURE,LEVEL 5,LEVEL 5,7.5,0.04,0.0,0.04,0.0,0.0,2012-07-12,0,0,0,0,0,2,0.039220713153281295,0.0018587360594795542,0.0,0.018779342723004695,0.0,0.0,0.12180651366298145,2012.0,era_4,0.0,1.0,0.0,0.0,1,16,21
X360,ADVENTURE,ACTIVISION,LUCASARTS,7.5,0.06,0.0,0.0,0.05,0.01,2011-09-09,0,0,0,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.0,0.00727802037845706,0.004065040650406504,0.12180651366298145,2011.0,era_4,0.0,0.0,0.8333333333333334,0.16666666666666669,1,501,15
SAT,ADVENTURE,KID,KID,7.5,0.03,0.0,0.03,0.0,0.0,1998-07-23,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0,0.014084507042253521,0.0,0.0,0.12180651366298145,1998.0,era_1,0.0,1.0,0.0,0.0,1,1,1
DS,ADVENTURE,THQ,ARTIFICIAL MIND AND MOVEMENT,7.5,0.16,0.14,0.0,0.01,0.01,2006-07-18,0,0,0,0,0,2,0.1484200051182733,0.009293680297397772,0.01434426229508197,0.0,0.0014556040756914118,0.004065040650406504,0.12180651366298145,2006.0,era_2,0.8750000000000001,0.0,0.0625,0.0625,1,350,32
PC,ADVENTURE,THE ADVENTURE COMPANY,FUSIONSPHERE SYSTEMS / ANIMATION ARTS,7.5,0.04,0.0,0.0,0.04,0.0,2006-10-30,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0,0.0,0.005822416302765647,0.0,0.12180651366298145,2006.0,era_2,0.0,0.0,1.0,0.0,1,5,2
XB,ADVENTURE,THQ,PANDEMIC STUDIOS,7.5,0.46,0.34,0.0,0.11,0.02,2005-06-21,0,0,0,0,0,0,0.3784364357202451,0.027881040892193315,0.034836065573770496,0.0,0.01601164483260553,0.008130081300813007,0.12180651366298145,2005.0,era_2,0.7391304347826088,0.0,0.23913043478260868,0.043478260869565216,1,350,16
DS,ADVENTURE,NAMCO BANDAI,BANDAI NAMCO GAMES,7.5,0.19,0.0,0.19,0.0,0.0,2008-04-03,0,0,1,0,0,2,0.17395330712343804,0.011152416356877326,0.0,0.0892018779342723,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,153,109
PS,ADVENTURE,ROCKSTAR GAMES,DMA DESIGN,6.7,0.11,0.06,0.0,0.04,0.01,1999-04-30,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.006147540983606557,0.0,0.005822416302765647,0.004065040650406504,-1.0625255146042187,1999.0,era_1,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091,1,39,3
PSP,ADVENTURE,ALCHEMIST,ALCHEMIST,7.5,0.01,0.0,0.01,0.0,0.0,2011-10-20,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2011.0,era_4,0.0,1.0,0.0,0.0,1,18,17
WII,ADVENTURE,HUDSON SOFT,HUDSON SOFT,7.0,0.06,0.05,0.0,0.0,0.0,2010-03-23,0,0,0,0,0,0,0.05826890812397577,0.0030978934324659233,0.005122950819672132,0.0,0.0,0.0,-0.6184010040040188,2010.0,era_4,0.8333333333333334,0.0,0.0,0.0,1,49,56
PS2,ADVENTURE,IDEA FACTORY,IDEA FACTORY,7.5,0.02,0.0,0.02,0.0,0.0,2007-04-19,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2007.0,era_2,0.0,1.0,0.0,0.0,1,90,53
WII,ADVENTURE,MAJESCO,MISTIC STUDIOS,7.5,0.1,0.09,0.0,0.0,0.01,2008-08-26,0,0,0,0,0,0,0.09531017980432487,0.005576208178438662,0.009221311475409836,0.0,0.0,0.004065040650406504,0.12180651366298145,2008.0,era_3,0.8999999999999999,0.0,0.0,0.09999999999999999,1,117,3
PSP,ADVENTURE,GN SOFTWARE,HUNEX,7.5,0.01,0.0,0.01,0.0,0.0,2010-04-22,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,6,7
DS,ADVENTURE,KONAMI,KONAMI,7.5,0.08,0.07,0.0,0.0,0.01,2009-01-06,0,0,0,0,0,2,0.07696104113612832,0.004337050805452294,0.007172131147540985,0.0,0.0,0.004065040650406504,0.12180651366298145,2009.0,era_3,0.8750000000000001,0.0,0.0,0.125,1,372,198
GC,ADVENTURE,UBISOFT,UBISOFT MONTPELLIER,7.5,0.07,0.06,0.0,0.01,0.0,2003-12-11,0,0,0,0,0,2,0.06765864847381481,0.003717472118959109,0.006147540983606557,0.0,0.0014556040756914118,0.0,0.12180651366298145,2003.0,era_1,0.857142857142857,0.0,0.14285714285714285,0.0,1,483,15
DS,ADVENTURE,NINTENDO,CING,8.0,0.54,0.26,0.22,0.04,0.03,2007-01-22,0,0,1,0,0,2,0.43178241642553783,0.032837670384138797,0.026639344262295084,0.10328638497652583,0.005822416302765647,0.012195121951219511,0.8620140313299818,2007.0,era_2,0.48148148148148145,0.4074074074074074,0.07407407407407407,0.05555555555555555,1,189,3
DS,ADVENTURE,SOUTHPEAK INTERACTIVE,WHITE BIRDS PRODUCTIONS,8.0,0.02,0.0,0.0,0.02,0.0,2010-02-16,0,0,0,0,0,2,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.8620140313299818,2010.0,era_4,0.0,0.0,1.0,0.0,1,26,1
PS2,ADVENTURE,AGETEC,FROM SOFTWARE,7.5,0.04,0.02,0.0,0.01,0.0,2004-07-27,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0020491803278688526,0.0,0.0014556040756914118,0.0,0.12180651366298145,2004.0,era_2,0.5,0.0,0.25,0.0,1,30,38
PSV,ADVENTURE,OTOMATE IDEA FACTORY,KADOKAWA GAMES,7.5,0.01,0.0,0.01,0.0,0.0,2018-03-08,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2018.0,era_5,0.0,1.0,0.0,0.0,1,1,11
X360,ADVENTURE,UBISOFT,TELLTALE GAMES,7.5,0.1,0.07,0.0,0.02,0.01,2007-09-26,0,0,0,0,0,0,0.09531017980432487,0.005576208178438662,0.007172131147540985,0.0,0.0029112081513828236,0.004065040650406504,0.12180651366298145,2007.0,era_2,0.7000000000000001,0.0,0.19999999999999998,0.09999999999999999,1,483,31
PSV,ADVENTURE,AQUA PLUS,AQUA PLUS,7.5,0.06,0.0,0.06,0.0,0.0,2015-04-30,0,0,1,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,2015.0,era_5,0.0,1.0,0.0,0.0,1,3,6
PS4,ADVENTURE,GAMETRUST,TEQUILA WORKS,7.5,0.11,0.09,0.0,0.0,0.02,2017-10-10,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.009221311475409836,0.0,0.0,0.008130081300813007,0.12180651366298145,2017.0,era_5,0.8181818181818181,0.0,0.0,0.18181818181818182,1,3,4
DS,ADVENTURE,THQ,TANTALUS INTERACTIVE,7.5,0.27,0.19,0.0,0.06,0.02,2010-11-02,0,0,0,0,0,2,0.23901690047049992,0.016109045848822806,0.0194672131147541,0.0,0.008733624454148471,0.008130081300813007,0.12180651366298145,2010.0,era_4,0.7037037037037037,0.0,0.2222222222222222,0.07407407407407407,1,350,9
PSP,ADVENTURE,IDEA FACTORY,IDEA FACTORY,7.5,0.09,0.0,0.09,0.0,0.0,2010-08-26,0,0,1,0,0,0,0.08617769624105233,0.004956629491945478,0.0,0.04225352112676056,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,90,53
PC,ADVENTURE,PARADOX INTERACTIVE,NITRO GAMES,5.5,0.01,0.0,0.0,0.01,0.0,2011-08-02,0,0,0,0,0,3,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,-2.8390235570050195,2011.0,era_4,0.0,0.0,1.0,0.0,1,17,4
PSP,ADVENTURE,SONY COMPUTER ENTERTAINMENT,SCEE,6.5,0.82,0.19,0.0,0.42,0.22,2005-09-13,0,0,0,1,1,0,0.598836501088704,0.05018587360594796,0.0194672131147541,0.0,0.06113537117903929,0.08943089430894309,-1.358608521671019,2005.0,era_2,0.23170731707317074,0.0,0.5121951219512195,0.2682926829268293,1,278,1
PS3,ADVENTURE,WARNER BROS. INTERACTIVE,TRAVELLER'S TALES,7.2,1.31,0.72,0.0,0.39,0.19,2008-09-23,1,1,0,1,1,0,0.8372475245337022,0.08054522924411402,0.07377049180327869,0.0,0.056768558951965066,0.07723577235772358,-0.32231799693721847,2008.0,era_3,0.5496183206106869,0.0,0.29770992366412213,0.1450381679389313,1,74,79
PC,ADVENTURE,ASSEMBLE ENTERTAINMENT,CRAZYBUNCH,7.5,0.01,0.0,0.0,0.01,0.0,2018-11-07,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2018.0,era_5,0.0,0.0,1.0,0.0,1,1,1
PSP,ADVENTURE,LUCASARTS,TRAVELLER'S TALES,5.2,0.59,0.21,0.0,0.24,0.14,2009-11-17,0,0,0,1,1,3,0.4637340162321401,0.03593556381660471,0.02151639344262295,0.0,0.034934497816593885,0.05691056910569106,-3.2831480676052194,2009.0,era_3,0.3559322033898305,0.0,0.4067796610169492,0.23728813559322037,1,72,79
WII,ADVENTURE,WARNER BROS. INTERACTIVE,KMM GAMES,7.5,0.08,0.06,0.0,0.01,0.01,2011-11-08,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.006147540983606557,0.0,0.0014556040756914118,0.004065040650406504,0.12180651366298145,2011.0,era_4,0.75,0.0,0.125,0.125,1,74,1
DS,ADVENTURE,NAMCO BANDAI,BANDAI NAMCO GAMES,7.5,0.05,0.0,0.05,0.0,0.0,2010-07-15,0,0,0,0,0,2,0.048790164169432,0.002478314745972739,0.0,0.02347417840375587,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,153,109
PS2,ADVENTURE,ENTERBRAIN,ENTERBRAIN,7.5,0.06,0.0,0.06,0.0,0.0,2006-05-25,0,0,1,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,2006.0,era_2,0.0,1.0,0.0,0.0,1,7,7
